30.522,4.248,-9.901,-57.021,5.857,0.011,-2.716,-0.551,-0.217,6.159,0.077,0.012
30.542,4.082,-9.514,-56.575,5.845,0.013,-2.714,-0.570,-0.431,6.318,0.083,0.009
30.560,3.901,-9.142,-56.079,5.832,0.017,-2.716,-0.572,-0.595,6.335,0.088,0.008
28.757,2.983,-2.159,-46.928,5.767,0.014,-2.330,-1.334,11.180,-34.075,0.257,0.006
28.162,3.301,-2.865,-46.147,5.753,0.012,-3.370,0.262,4.034,-14.278,0.187,0.036
27.910,3.290,-2.854,-45.954,5.746,0.011,-3.654,0.121,0.310,-3.829,0.146,0.030
27.823,3.181,-2.553,-45.934,5.741,0.011,-3.689,-0.226,-1.664,1.666,0.119,0.019
27.821,3.041,-2.133,-45.955,5.736,0.010,-3.637,-0.472,-2.722,4.509,0.101,0.009
27.865,2.891,-1.654,-45.997,5.732,0.009,-3.554,-0.605,-3.299,5.929,0.088,0.003
27.935,2.737,-1.132,-46.089,5.726,0.008,-3.458,-0.659,-3.623,6.590,0.076,-0.002
28.035,2.552,-0.403,-46.585,5.725,0.009,-3.349,-0.660,-3.814,6.856,0.066,-0.005
28.139,2.354,0.201,-46.872,5.724,0.011,-3.239,-0.640,-3.964,6.918,0.056,-0.007
28.243,2.153,0.708,-46.991,5.721,0.012,-3.134,-0.610,-4.094,6.865,0.046,-0.008
25.394,-1.395,3.422,-35.161,5.593,0.015,-2.708,-0.704,10.957,-44.156,0.262,-0.008
24.642,-0.790,2.709,-34.736,5.585,0.014,-3.858,0.958,1.809,-18.299,0.172,0.022
24.344,-0.608,2.876,-34.995,5.585,0.012,-4.092,0.597,-2.724,-5.114,0.118,0.012
24.272,-0.570,3.456,-35.584,5.586,0.011,-4.032,0.094,-4.973,1.575,0.082,-0.001
24.315,-0.602,4.214,-36.333,5.591,0.011,-3.872,-0.229,-6.078,4.908,0.057,-0.012
24.413,-0.662,4.949,-36.982,5.596,0.012,-3.679,-0.390,-6.619,6.502,0.037,-0.018
24.538,-0.738,5.631,-37.519,5.600,0.012,-3.479,-0.451,-6.882,7.194,0.021,-0.022
24.677,-0.828,6.259,-37.969,5.603,0.013,-3.281,-0.456,-7.011,7.420,0.007,-0.024
24.823,-0.930,6.846,-38.369,5.606,0.014,-3.089,-0.433,-7.079,7.409,-0.005,-0.025
24.973,-1.048,7.410,-38.756,5.607,0.016,-2.903,-0.397,-7.125,7.280,-0.016,-0.024
21.610,-3.091,6.302,-24.116,5.428,0.019,-2.486,0.857,17.288,-45.384,0.299,-0.023
20.804,-2.338,5.747,-24.745,5.438,0.017,-3.569,1.966,6.248,-15.972,0.202,0.000
20.526,-2.059,6.143,-26.002,5.454,0.015,-3.715,1.231,0.839,-1.941,0.144,-0.012
20.500,-1.928,6.904,-27.440,5.470,0.013,-3.575,0.544,-1.913,4.645,0.106,-0.024
20.599,-1.872,7.792,-28.918,5.487,0.013,-3.343,0.140,-3.395,7.603,0.078,-0.031
20.764,-1.846,8.648,-30.272,5.504,0.012,-3.081,-0.057,-4.272,8.800,0.056,-0.035
20.963,-1.850,9.450,-31.519,5.520,0.011,-2.807,-0.150,-4.859,9.147,0.036,-0.036
21.187,-1.872,10.213,-32.707,5.533,0.010,-2.533,-0.175,-5.309,9.091,0.018,-0.035
21.431,-1.928,11.016,-34.015,5.549,0.010,-2.258,-0.163,-5.692,8.854,0.001,-0.033
21.678,-1.995,11.668,-35.082,5.563,0.011,-1.989,-0.139,-6.058,8.541,-0.015,-0.030
16.975,-3.189,5.679,-20.185,5.333,0.012,-2.643,2.128,16.995,-39.951,0.366,-0.026
16.284,-2.472,4.916,-20.485,5.343,0.015,-3.364,2.262,5.834,-10.957,0.256,-0.017
16.111,-2.204,5.346,-21.804,5.362,0.017,-3.311,1.184,0.783,1.527,0.189,-0.030
16.218,-2.054,6.515,-24.055,5.390,0.015,-3.032,0.448,-1.620,6.746,0.142,-0.038
16.436,-1.962,7.684,-26.160,5.417,0.014,-2.693,0.077,-2.909,8.773,0.105,-0.041
16.713,-1.920,8.795,-28.139,5.442,0.013,-2.336,-0.079,-3.716,9.390,0.074,-0.041
17.017,-1.901,9.767,-29.885,5.466,0.013,-1.976,-0.130,-4.321,9.393,0.046,-0.038
17.336,-1.902,10.613,-31.430,5.488,0.012,-1.620,-0.133,-4.838,9.131,0.021,-0.034
17.665,-1.922,11.371,-32.844,5.508,0.011,-1.270,-0.115,-5.314,8.760,-0.004,-0.029
18.005,-1.957,12.079,-34.197,5.526,0.010,-0.926,-0.088,-5.767,8.351,-0.027,-0.024
13.460,-4.703,9.891,-11.768,5.161,0.008,-3.780,1.811,5.248,-26.426,0.493,-0.018
13.143,-4.124,10.421,-13.960,5.194,0.011,-3.981,1.451,-2.756,-5.165,0.364,-0.023
13.215,-3.917,11.604,-16.501,5.230,0.012,-3.682,0.495,-5.898,2.844,0.278,-0.034
13.448,-3.822,12.907,-19.012,5.265,0.013,-3.279,-0.020,-7.232,5.731,0.210,-0.039
13.755,-3.782,14.140,-21.362,5.298,0.015,-2.854,-0.221,-7.897,6.630,0.153,-0.040
14.099,-3.780,15.249,-23.520,5.329,0.017,-2.423,-0.270,-8.326,6.762,0.102,-0.037
14.497,-3.768,16.382,-25.781,5.360,0.015,-1.979,-0.251,-8.669,6.600,0.055,-0.034
14.909,-3.776,17.341,-27.791,5.388,0.013,-1.537,-0.211,-9.006,6.336,0.011,-0.029
15.339,-3.826,18.256,-29.787,5.416,0.012,-1.097,-0.163,-9.341,6.033,-0.029,-0.024
15.769,-3.883,18.990,-31.511,5.443,0.011,-0.666,-0.115,-9.691,5.718,-0.068,-0.019
13.189,-7.012,18.463,-21.289,4.968,0.010,-2.543,-0.109,-20.919,-12.134,0.604,-0.013
13.412,-6.850,19.807,-23.551,4.996,0.011,-2.259,-0.121,-22.867,-3.772,0.449,-0.013
13.783,-6.862,21.227,-25.743,5.024,0.011,-1.795,-0.405,-22.895,-0.929,0.323,-0.015
14.209,-6.923,22.529,-27.758,5.050,0.011,-1.310,-0.485,-22.389,0.096,0.214,-0.014
14.661,-7.004,23.677,-29.596,5.076,0.011,-0.827,-0.446,-21.773,0.499,0.115,-0.011
15.127,-7.096,24.687,-31.297,5.100,0.010,-0.351,-0.364,-21.175,0.679,0.026,-0.007
15.604,-7.198,25.595,-32.924,5.122,0.010,0.116,-0.270,-20.629,0.768,-0.055,-0.002
16.094,-7.309,26.441,-34.541,5.144,0.009,0.575,-0.176,-20.142,0.816,-0.129,0.003
16.628,-7.480,27.483,-36.656,5.171,0.009,1.038,-0.076,-19.702,0.846,-0.197,0.007
17.111,-7.638,28.258,-38.419,5.195,0.010,1.309,0.912,-19.330,-6.722,0.874,0.007
13.376,-11.152,25.092,-49.707,4.650,0.011,-1.062,1.883,-41.833,-4.432,3.007,0.012
13.405,-12.859,26.832,-49.566,4.626,0.011,-0.976,0.595,-17.991,-49.500,3.127,0.007
12.691,-13.505,26.157,-47.654,4.592,0.012,-1.692,0.200,-4.506,-76.206,3.156,0.006
11.590,-13.484,24.148,-44.838,4.554,0.013,-2.804,0.344,1.979,-90.568,3.143,0.006
10.303,-13.093,21.544,-41.682,4.514,0.014,-4.110,0.769,4.303,-97.427,3.106,0.006
8.953,-12.517,18.786,-38.533,4.474,0.015,-5.484,1.325,4.229,-99.827,3.058,0.007
7.621,-11.878,16.152,-35.636,4.435,0.015,-6.851,1.930,2.843,-99.627,3.005,0.008
6.397,-11.302,14.140,-33.828,4.410,0.017,-8.152,2.560,0.810,-97.946,2.951,0.009
5.235,-10.736,12.166,-31.901,4.383,0.019,-9.376,3.145,-1.528,-95.466,2.897,0.010
4.145,-10.209,10.326,-29.993,4.357,0.020,-10.516,3.683,-3.923,-92.625,2.845,0.011
-0.643,0.353,-10.594,-134.193,3.779,0.022,-2.306,5.665,-34.030,35.811,5.233,0.012
2.051,-1.427,-9.910,-131.364,3.714,0.022,1.224,-1.434,-20.716,9.090,5.393,-0.021
4.091,-1.934,-10.638,-127.648,3.648,0.024,3.290,-0.931,-15.661,2.166,5.295,-0.016
5.879,-2.070,-11.229,-124.685,3.589,0.020,4.873,0.233,-12.799,0.128,5.155,-0.007
7.450,-2.161,-12.033,-121.518,3.533,0.017,6.156,1.243,-10.751,-0.786,5.035,0.001
8.913,-2.223,-12.634,-118.825,3.479,0.015,7.394,1.927,-9.114,-1.464,4.943,0.006
10.246,-2.276,-13.353,-115.956,3.427,0.013,8.585,2.335,-7.818,-1.876,4.869,0.009
11.456,-2.297,-14.119,-112.999,3.377,0.012,9.706,2.582,-6.749,-2.070,4.809,0.011
12.548,-2.295,-14.891,-109.998,3.327,0.012,10.729,2.679,-5.823,-2.062,4.761,0.012
13.528,-2.285,-15.630,-106.999,3.277,0.014,11.650,2.679,-4.975,-1.916,4.721,0.014
8.682,10.841,-15.816,-118.883,2.799,0.017,0.058,5.302,76.054,-33.132,5.314,0.016
9.739,11.660,-21.248,-114.453,2.747,0.013,0.875,5.201,57.079,-0.432,5.645,0.022
11.114,11.846,-24.866,-110.962,2.700,0.010,2.168,5.318,47.898,12.364,5.654,0.019
12.493,11.776,-27.617,-107.860,2.655,0.008,3.539,4.872,42.929,17.719,5.658,0.013
13.777,11.607,-29.853,-104.984,2.610,0.005,4.865,3.316,39.982,19.470,5.707,0.003
14.943,11.490,-31.774,-102.248,2.566,0.004,6.041,1.854,37.923,19.958,5.771,-0.007
15.993,11.455,-33.476,-99.630,2.523,0.003,6.958,1.408,36.309,19.783,5.851,-0.011
16.980,11.508,-34.986,-97.235,2.482,0.002,7.683,1.283,34.775,17.444,5.414,0.008
17.701,11.518,-36.366,-94.888,2.444,0.005,7.563,1.635,33.136,17.498,5.364,0.252
18.627,11.465,-37.564,-92.558,2.405,0.006,9.072,0.590,31.998,17.388,5.450,-0.062
11.138,20.197,-51.947,-25.677,0.744,0.008,-19.943,11.341,65.638,3.219,5.998,-0.042
11.576,18.165,-50.813,-28.503,0.773,0.010,-18.601,6.336,58.426,15.734,6.273,-0.049
12.156,16.839,-49.624,-30.740,0.792,0.013,-17.149,2.450,54.617,20.115,6.542,-0.066
12.846,16.163,-48.608,-32.586,0.806,0.015,-15.621,-0.491,51.820,19.395,6.099,-0.116
13.260,15.845,-47.790,-34.032,0.818,0.016,-15.421,-0.406,49.128,20.626,6.190,0.182
13.965,15.703,-47.139,-35.149,0.828,0.016,-14.020,-1.346,46.910,18.535,5.760,0.104
14.480,15.591,-46.563,-35.945,0.833,0.017,-12.861,-1.223,44.828,21.489,6.480,0.020
15.115,15.444,-45.970,-36.359,0.807,0.006,-11.768,-1.170,43.622,21.673,7.011,-0.032
15.711,11.634,-46.561,-29.789,0.047,0.018,-10.190,-1.520,42.343,19.915,7.069,-0.344
16.040,12.881,-44.867,-34.028,0.381,0.008,-9.678,-0.514,40.888,16.964,6.578,-0.294
15.405,-1.490,-71.454,160.000,-0.646,0.050,-25.348,3.056,-8.605,-50.104,6.804,0.350
9.970,8.202,-24.856,70.877,0.741,0.047,-29.255,9.432,9.022,-60.827,6.652,0.231
8.071,4.210,-6.315,19.305,0.911,0.038,-31.226,11.835,18.305,-67.080,6.574,0.131
7.132,0.751,-2.167,4.756,0.892,0.026,-32.343,12.838,22.353,-69.854,6.510,0.068
6.264,-0.656,-1.957,0.395,0.823,0.025,-33.180,13.319,23.815,-70.790,6.462,0.030
5.451,-1.159,-2.838,-1.100,0.743,0.027,-33.882,13.520,23.933,-70.784,6.424,0.008
4.719,-1.332,-3.983,-1.775,0.662,0.028,-34.493,13.556,23.328,-70.283,6.394,-0.005
4.074,-1.384,-5.137,-2.205,0.582,0.027,-35.031,13.497,22.336,-69.496,6.369,-0.012
3.516,-1.389,-6.218,-2.553,0.504,0.025,-35.502,13.378,21.143,-68.587,6.348,-0.015
3.038,-1.371,-7.199,-2.858,0.429,0.021,-35.910,13.226,19.862,-67.622,6.330,-0.015
-7.643,-6.517,-50.490,151.837,-1.472,0.017,-42.333,2.642,-44.182,-90.896,6.539,-0.019
-10.872,2.624,-11.911,49.569,-0.964,0.040,-44.204,4.964,-36.636,-96.038,6.565,-0.015
-10.508,0.138,0.362,15.195,-0.783,-0.040,-44.513,4.972,-34.107,-97.151,6.559,-0.014
-9.731,-1.621,4.276,3.189,-0.715,-0.095,-44.368,4.625,-33.180,-96.940,6.540,-0.015
-8.975,-2.296,5.441,-1.214,-0.685,-0.127,-44.083,4.225,-32.690,-96.425,6.515,-0.018
-8.282,-2.453,5.666,-2.917,-0.666,-0.144,-43.790,3.780,-32.332,-95.883,6.500,-0.013
-7.627,-2.402,5.562,-3.616,-0.649,-0.153,-43.490,3.332,-32.117,-95.085,6.483,-0.008
-6.995,-2.278,5.356,-3.932,-0.632,-0.157,-43.191,2.912,-31.982,-94.102,6.464,-0.004
-6.382,-2.138,5.139,-4.080,-0.615,-0.158,-42.880,2.548,-31.671,-93.413,6.442,-0.003
-5.792,-1.995,4.920,-4.148,-0.596,-0.156,-42.581,2.170,-31.434,-92.528,6.420,-0.002
-0.688,-1.896,0.641,-58.293,-1.302,-0.152,-39.441,3.720,12.410,-56.878,6.692,-0.001
0.621,-2.079,-8.647,-31.538,-1.355,-0.147,-38.514,3.427,10.211,-54.726,6.674,0.001
1.198,-1.142,-12.369,-19.449,-1.338,-0.123,-37.976,3.484,9.468,-54.112,6.663,-0.000
1.575,-0.471,-13.765,-13.727,-1.292,-0.103,-37.633,3.575,9.097,-53.675,6.654,-0.001
1.888,-0.102,-14.134,-10.871,-1.234,-0.088,-37.381,3.682,8.868,-53.273,6.645,-0.002
2.172,0.087,-14.040,-9.338,-1.171,-0.076,-37.174,3.794,8.679,-52.842,6.636,-0.002
2.438,0.181,-13.734,-8.427,-1.107,-0.067,-36.992,3.904,8.493,-52.368,6.627,-0.003
2.691,0.228,-13.331,-7.815,-1.043,-0.059,-36.823,4.009,8.305,-51.865,6.618,-0.003
2.932,0.253,-12.885,-7.350,-0.981,-0.051,-36.665,4.104,8.120,-51.362,6.608,-0.004
3.162,0.265,-12.423,-6.957,-0.920,-0.045,-36.513,4.189,7.950,-50.890,6.598,-0.004
-0.419,-1.629,6.320,-30.511,-0.609,-0.039,-30.379,-5.116,-28.050,-73.557,6.592,-0.005
0.186,-1.127,2.536,-16.647,-0.607,-0.041,-29.952,-5.032,-28.196,-72.211,6.559,-0.006
0.487,-0.562,1.071,-9.398,-0.577,-0.038,-29.730,-4.936,-27.781,-71.528,6.532,-0.009
0.659,-0.204,0.706,-5.452,-0.534,-0.034,-29.617,-4.957,-26.871,-71.727,6.524,-0.004
0.768,0.013,0.817,-3.189,-0.484,-0.032,-29.580,-4.992,-26.060,-71.697,6.514,0.000
0.854,0.121,1.135,-1.814,-0.432,-0.031,-29.585,-4.940,-25.354,-71.480,6.501,0.001
0.926,0.168,1.533,-0.921,-0.379,-0.030,-29.615,-4.920,-24.740,-71.100,6.487,0.003
0.990,0.185,1.950,-0.298,-0.328,-0.030,-29.659,-4.910,-24.200,-70.603,6.471,0.005
1.054,0.184,2.356,0.174,-0.278,-0.029,-29.698,-4.837,-23.617,-70.222,6.454,0.003
1.114,0.175,2.728,0.553,-0.230,-0.029,-29.747,-4.791,-23.129,-69.682,6.438,0.003
-1.223,1.361,17.254,-39.977,0.002,-0.029,-28.728,-5.482,-9.536,-54.966,6.570,0.004
0.359,-0.723,10.012,-19.578,-0.030,-0.076,-27.928,-5.709,-10.681,-53.737,6.551,0.001
1.002,-0.649,6.304,-8.741,-0.030,-0.076,-27.520,-5.637,-11.120,-53.025,6.538,-0.000
1.327,-0.272,4.370,-2.914,-0.014,-0.066,-27.307,-5.491,-11.213,-52.561,6.528,-0.001
1.532,0.024,3.355,0.239,0.008,-0.056,-27.197,-5.326,-11.137,-52.203,6.520,-0.002
1.685,0.208,2.818,1.955,0.034,-0.048,-27.145,-5.162,-10.976,-51.895,6.511,-0.002
1.811,0.310,2.531,2.892,0.059,-0.041,-27.126,-5.007,-10.765,-51.626,6.503,-0.001
1.920,0.363,2.369,3.415,0.083,-0.036,-27.128,-4.855,-10.519,-51.410,6.496,0.001
2.010,0.372,2.285,3.723,0.105,-0.031,-27.109,-4.751,-9.837,-52.059,6.497,-0.001
2.074,0.378,2.189,3.918,0.125,-0.027,-27.126,-4.631,-9.323,-52.413,6.496,-0.002
0.693,1.034,18.965,-34.390,0.356,-0.023,-26.555,-4.573,-17.373,-59.196,6.544,-0.002
1.872,-0.672,11.973,-14.858,0.308,-0.059,-25.969,-4.956,-18.239,-57.852,6.524,-0.002
2.211,-0.552,8.297,-4.421,0.287,-0.054,-25.747,-5.045,-18.432,-57.068,6.510,-0.001
2.276,-0.206,6.332,1.176,0.278,-0.041,-25.685,-5.038,-18.089,-56.950,6.498,-0.002
2.244,0.053,5.243,4.167,0.276,-0.030,-25.723,-5.004,-17.660,-56.828,6.488,-0.004
2.180,0.202,4.617,5.740,0.277,-0.021,-25.814,-4.950,-17.203,-56.676,6.478,-0.005
2.108,0.275,4.235,6.538,0.279,-0.015,-25.933,-4.877,-16.748,-56.479,6.468,-0.005
2.038,0.302,3.981,6.913,0.280,-0.010,-26.066,-4.792,-16.294,-56.257,6.458,-0.006
1.974,0.304,3.793,7.059,0.281,-0.007,-26.205,-4.699,-15.833,-56.038,6.449,-0.007
1.915,0.293,3.635,7.081,0.281,-0.005,-26.348,-4.601,-15.355,-55.851,6.439,-0.008
1.466,1.884,13.484,-31.363,0.471,-0.003,-26.311,-0.831,-6.050,-45.821,6.485,-0.009
2.690,-0.374,6.665,-12.486,0.404,-0.046,-25.708,-1.420,-6.403,-45.738,6.483,-0.008
2.978,-0.422,3.118,-2.596,0.360,-0.040,-25.496,-1.656,-6.204,-46.008,6.484,-0.005
2.971,-0.135,1.215,2.573,0.327,-0.027,-25.474,-1.711,-5.786,-46.364,6.484,-0.005
2.867,0.090,0.159,5.231,0.302,-0.015,-25.551,-1.741,-5.302,-46.690,6.485,-0.003
2.735,0.215,-0.457,6.548,0.279,-0.006,-25.681,-1.745,-4.817,-46.950,6.486,-0.001
2.599,0.264,-0.840,7.156,0.259,0.001,-25.822,-1.697,-4.217,-47.403,6.486,-0.003
2.462,0.274,-1.117,7.385,0.240,0.005,-25.986,-1.651,-3.709,-47.685,6.485,-0.003
2.332,0.265,-1.339,7.410,0.221,0.008,-26.163,-1.589,-3.277,-47.830,6.483,-0.004
2.210,0.246,-1.532,7.325,0.203,0.010,-26.346,-1.518,-2.897,-47.879,6.480,-0.003
2.038,0.986,14.002,-37.109,0.403,0.010,-25.392,0.225,-1.218,-37.814,6.504,-0.002
3.281,-0.882,5.657,-14.149,0.330,-0.030,-24.675,-0.303,-1.745,-37.735,6.500,-0.004
3.524,-0.635,1.439,-2.562,0.282,-0.023,-24.423,-0.476,-1.552,-38.188,6.504,-0.005
3.461,-0.194,-0.753,3.243,0.248,-0.009,-24.397,-0.544,-1.058,-38.833,6.509,-0.006
3.302,0.100,-1.934,6.078,0.220,0.003,-24.486,-0.565,-0.468,-39.499,6.516,-0.006
3.116,0.249,-2.606,7.387,0.197,0.011,-24.636,-0.563,0.128,-40.112,6.522,-0.005
2.926,0.307,-3.025,7.911,0.177,0.017,-24.820,-0.550,0.701,-40.668,6.528,-0.002
2.738,0.305,-3.308,8.052,0.157,0.020,-24.994,-0.513,1.531,-41.729,6.536,-0.004
2.547,0.283,-3.557,8.003,0.139,0.022,-25.193,-0.466,2.212,-42.545,6.542,-0.006
2.360,0.253,-3.791,7.853,0.122,0.023,-25.408,-0.388,2.779,-43.178,6.547,-0.008
0.328,-0.126,22.239,-52.980,0.503,0.022,-21.340,-1.052,1.346,-27.485,6.520,-0.011
2.019,-2.016,9.690,-19.191,0.395,-0.030,-20.288,-1.663,0.279,-27.416,6.523,-0.010
2.368,-1.286,3.609,-3.108,0.324,-0.024,-19.911,-1.810,0.390,-28.286,6.536,-0.009
2.330,-0.528,0.552,4.449,0.272,-0.010,-19.851,-1.838,0.980,-29.501,6.553,-0.007
2.172,-0.057,-1.062,7.868,0.230,0.001,-19.932,-1.796,1.833,-30.983,6.572,-0.007
1.976,0.171,-1.999,9.281,0.194,0.009,-20.099,-1.738,2.661,-32.349,6.590,-0.007
1.766,0.262,-2.616,9.726,0.162,0.013,-20.316,-1.655,3.424,-33.579,6.608,-0.007
1.555,0.281,-3.080,9.710,0.133,0.016,-20.561,-1.555,4.119,-34.691,6.623,-0.006
1.346,0.265,-3.474,9.481,0.105,0.017,-20.825,-1.445,4.757,-35.725,6.639,-0.004
1.137,0.223,-3.819,9.172,0.079,0.016,-21.069,-1.336,5.688,-37.349,6.658,-0.006
0.280,-2.886,38.542,-69.456,0.852,0.015,-14.129,-1.684,-2.037,-13.869,6.458,-0.007
2.124,-3.796,19.903,-21.055,0.685,-0.030,-12.736,-2.559,-3.713,-14.002,6.472,-0.010
2.350,-2.081,11.388,-0.152,0.576,-0.014,-12.281,-2.816,-3.448,-15.818,6.500,-0.012
2.169,-0.816,7.232,8.644,0.494,0.004,-12.236,-2.943,-2.417,-18.306,6.536,-0.010
1.882,-0.152,4.980,12.071,0.427,0.016,-12.387,-3.014,-1.216,-20.827,6.573,-0.009
1.566,0.144,3.564,13.138,0.369,0.022,-12.632,-3.026,0.005,-23.292,6.609,-0.009
1.239,0.254,2.512,13.185,0.315,0.025,-12.937,-3.004,1.117,-25.551,6.643,-0.008
0.909,0.278,1.621,12.804,0.265,0.026,-13.279,-2.945,2.111,-27.608,6.674,-0.007
0.579,0.264,0.808,12.254,0.219,0.025,-13.648,-2.857,3.002,-29.501,6.705,-0.005
0.251,0.226,0.048,11.657,0.175,0.023,-14.011,-2.753,4.048,-31.710,6.736,-0.006
3.073,-3.111,31.526,-38.393,0.945,0.020,-9.544,-0.684,-1.311,-12.363,6.374,-0.007
3.698,-2.826,17.137,-3.729,0.773,0.009,-8.929,-1.465,-2.116,-13.726,6.405,-0.009
3.349,-1.172,11.083,8.599,0.658,0.026,-8.971,-1.733,-1.440,-16.289,6.444,-0.010
2.852,-0.253,8.089,12.614,0.568,0.037,-9.256,-1.907,-0.264,-19.280,6.490,-0.009
2.348,0.131,6.229,13.543,0.491,0.042,-9.648,-2.021,0.914,-22.124,6.535,-0.007
1.854,0.260,4.808,13.347,0.420,0.043,-10.086,-2.071,2.054,-24.854,6.577,-0.007
1.371,0.284,3.559,12.761,0.354,0.041,-10.558,-2.074,3.045,-27.318,6.616,-0.006
0.898,0.270,2.397,12.051,0.292,0.038,-11.053,-2.032,3.914,-29.565,6.653,-0.005
0.435,0.242,1.291,11.316,0.233,0.034,-11.564,-1.958,4.692,-31.650,6.689,-0.004
-4.552,7.529,5.583,-2.398,-0.699,0.845,-12.609,-1.551,5.913,-33.910,6.719,-0.003
4.465,6.735,-43.949,-64.306,-2.223,0.508,-5.243,4.858,25.994,5.471,6.395,-0.005
5.878,4.550,-40.814,-54.560,-4.634,0.297,-4.481,4.865,27.643,3.358,6.419,-0.005
6.732,3.376,-40.146,-45.258,-6.352,0.165,-4.078,4.849,29.106,1.118,6.448,-0.005
7.123,2.737,-40.557,-37.681,-7.533,0.082,-3.985,4.865,30.503,-1.197,6.480,-0.005
7.151,2.359,-41.319,-32.084,-8.320,0.032,-4.135,4.931,31.879,-3.547,6.514,-0.005
8.307,3.446,-14.504,-96.302,-4.687,-0.010,-3.028,7.114,33.798,-4.065,6.505,-0.006
10.472,3.673,-0.910,-132.473,-2.447,-0.029,-0.906,8.104,32.802,-2.296,6.477,-0.008
13.125,3.462,4.730,-151.310,-1.091,-0.040,1.706,8.395,30.336,0.590,6.440,-0.010
15.921,3.072,5.545,-159.315,-0.283,-0.047,4.480,8.276,27.206,3.988,6.398,-0.012
18.686,2.566,3.620,-160.000,0.186,-0.049,7.235,7.941,23.968,7.387,6.357,-0.012
13.963,-7.838,-9.374,61.251,4.199,-0.052,3.653,12.140,7.841,-117.116,4.004,-0.014
9.156,1.509,4.839,23.479,4.929,0.002,0.537,13.149,6.893,-113.908,3.959,-0.012
6.576,0.615,7.950,12.997,5.179,0.002,-1.768,12.824,4.263,-109.678,3.910,-0.010
4.440,-0.263,8.419,9.635,5.266,0.002,-3.732,12.431,1.593,-105.708,3.862,-0.008
2.551,-0.721,8.254,8.329,5.285,0.004,-5.469,12.063,-0.692,-102.433,3.821,-0.004
0.861,-1.009,8.025,7.711,5.268,0.006,-6.929,11.451,-1.506,-101.829,3.797,-0.004
-0.677,-1.197,7.697,7.427,5.232,0.008,-8.312,10.912,-2.526,-100.794,3.771,-0.004
-2.062,-1.336,7.375,7.246,5.184,0.009,-9.610,10.427,-3.665,-99.462,3.744,-0.004
-3.299,-1.449,7.094,7.100,5.131,0.011,-10.820,9.968,-4.862,-97.935,3.716,-0.003
-4.395,-1.543,6.866,6.974,5.073,0.011,-11.941,9.521,-6.077,-96.282,3.689,-0.001
-16.713,-3.970,38.412,-0.152,5.942,0.012,-18.221,-6.190,-63.218,-155.029,2.513,0.000
-16.629,-5.473,33.557,10.859,5.819,0.000,-18.779,-6.597,-64.747,-151.426,2.449,0.001
-16.933,-4.604,31.978,14.214,5.797,0.002,-19.456,-6.730,-65.732,-148.115,2.388,0.002
-17.294,-3.518,31.411,15.389,5.801,0.006,-20.130,-6.898,-66.508,-144.900,2.330,0.004
-17.482,-3.120,31.215,15.788,5.817,0.007,-20.711,-7.112,-66.724,-142.646,2.276,-0.001
-17.570,-3.039,31.137,15.894,5.840,0.005,-21.263,-7.352,-67.009,-140.167,2.222,-0.005
-17.591,-3.076,31.125,15.865,5.868,0.003,-21.774,-7.612,-67.293,-137.599,2.169,-0.007
-17.549,-3.100,31.151,15.797,5.895,-0.003,-22.241,-7.876,-67.543,-135.007,2.117,-0.010
-16.899,-2.945,31.092,15.162,5.684,-0.196,-22.586,-8.165,-67.733,-132.481,2.066,-0.012
-16.327,-2.625,30.955,14.901,5.498,-0.358,-22.919,-8.470,-67.856,-129.989,2.014,-0.014
-6.275,-3.594,53.818,8.661,5.743,-0.219,-22.696,-16.614,-35.736,-159.842,1.564,-0.011
-7.621,-3.645,46.914,18.913,5.852,-0.132,-24.090,-16.369,-40.112,-154.107,1.492,-0.007
-8.747,-2.197,43.166,19.926,5.408,-0.120,-25.465,-16.057,-43.619,-148.925,1.425,-0.003
-9.558,-1.789,40.260,19.378,4.990,-0.121,-26.705,-15.855,-46.699,-143.938,1.359,0.002
-11.264,-1.662,38.132,19.554,5.266,0.187,-27.906,-15.568,-49.054,-139.750,1.288,-0.001
-12.375,-1.885,36.407,19.139,5.431,0.394,-28.907,-15.316,-51.242,-135.508,1.219,-0.002
-11.211,-2.736,34.832,19.398,5.536,-0.046,-29.410,-15.105,-53.068,-131.659,1.152,-0.004
-10.590,-2.110,33.760,18.739,5.575,-0.348,-29.973,-14.844,-54.749,-127.724,1.086,-0.005
-10.981,-1.109,32.710,16.425,5.135,-0.307,-30.702,-14.703,-56.288,-123.865,1.023,-0.005
-12.289,-0.451,31.767,16.861,5.430,0.098,-31.424,-14.560,-57.529,-120.241,0.955,-0.005
19.351,-10.567,61.914,-35.270,4.964,0.029,-17.974,-20.299,-60.753,-38.156,-0.038,-0.005
16.929,-4.561,47.815,-1.602,5.268,0.286,-18.003,-19.145,-60.772,-38.577,-0.040,-0.009
17.105,-1.060,42.092,11.929,5.370,-0.043,-17.944,-18.016,-59.392,-39.903,-0.036,-0.013
16.900,1.027,39.738,16.148,5.472,-0.294,-18.200,-17.231,-57.874,-40.948,-0.038,-0.015
15.543,2.378,38.673,18.426,5.997,-0.138,-18.713,-16.703,-56.453,-41.634,-0.046,-0.015
13.713,3.095,38.006,17.783,6.059,0.215,-19.363,-16.456,-55.252,-42.000,-0.057,-0.015
