0.951,0.309,0.000,0.000,0.000,-0.021,0.022,-0.074,0.341,-0.245,0.045,-0.010,0.008,-0.255,0.691,-0.279,0.407,-0.256,0.120,0.141,-0.353,0.249,0.126,-0.082,-0.168,1.183,-0.618,-0.562,-4.886,0.082,-0.052,-0.144,-0.024,-0.023,-0.350,0.437,-0.126,0.061,0.528,5.000,1.741,-0.075,0.000,-0.701,2.321,-1.443,0.963
0.995,0.105,0.000,0.000,0.000,-0.026,0.025,-0.069,0.335,-0.241,0.048,-0.010,0.002,-0.223,0.643,-0.322,0.350,-0.259,0.162,0.160,-0.174,0.116,0.093,0.005,-0.347,1.029,-1.275,-2.390,-6.860,0.090,-0.151,-0.141,-0.021,-0.026,-0.351,0.456,-0.030,0.060,0.566,5.000,1.816,-0.019,-0.077,-0.562,1.723,-2.325,0.656
0.995,-0.105,0.000,0.000,0.000,-0.030,0.028,-0.064,0.330,-0.238,0.049,-0.007,-0.008,-0.196,0.588,-0.337,0.264,-0.286,0.175,0.189,-0.178,0.139,0.076,0.219,-0.523,0.710,-1.502,-0.537,-7.360,0.132,-0.191,-0.160,-0.019,-0.028,-0.354,0.281,-0.019,-0.017,0.373,5.000,1.342,0.280,-0.186,-0.496,1.360,-1.665,-0.117
0.951,-0.309,0.000,0.000,0.000,-0.038,0.034,-0.058,0.323,-0.235,0.052,-0.003,-0.019,-0.170,0.499,-0.338,0.178,-0.525,0.388,0.112,-0.213,0.101,0.153,0.085,-0.410,-0.114,-1.281,-0.053,-8.905,0.247,-0.225,-0.272,-0.015,-0.032,-0.359,0.194,0.151,0.029,0.248,5.000,0.470,0.201,-0.262,-0.441,0.348,-1.578,-0.524
0.866,-0.500,0.000,0.000,0.000,-0.051,0.045,-0.047,0.312,-0.231,0.054,-0.000,-0.031,-0.151,0.417,-0.342,0.042,-0.848,0.707,0.329,-0.468,0.198,0.104,-0.052,0.000,-0.755,-0.171,0.042,-5.298,0.481,-0.346,-0.481,-0.005,-0.036,-0.369,-0.224,0.336,0.149,0.049,5.000,-0.289,0.437,-0.325,-0.409,0.181,-1.597,-2.109
0.743,-0.669,0.000,0.000,0.000,-0.063,0.054,-0.046,0.310,-0.230,0.055,-0.004,-0.020,-0.141,0.354,-0.239,-0.015,-0.463,0.310,0.026,-0.003,0.024,0.066,-0.429,0.296,0.840,-3.674,11.828,0.085,0.493,-0.105,-0.366,0.007,-0.037,-0.380,-0.215,0.443,-0.507,0.792,5.000,2.339,0.200,-0.030,-0.306,-0.208,-2.338,-3.141
0.588,-0.809,0.000,0.000,0.000,-0.069,0.052,-0.096,0.396,-0.207,0.077,-0.011,-0.016,-0.148,0.332,-0.128,-0.010,-0.311,0.955,-0.241,-0.329,-0.069,-4.992,-0.366,0.380,-0.566,1.115,-1.110,0.287,0.223,0.477,-0.085,0.013,-0.033,-0.384,-0.405,0.116,-1.350,2.835,1.741,5.000,-0.421,0.106,-0.480,-0.325,-4.013,-3.753
0.407,-0.914,0.000,0.000,0.000,-0.065,0.038,-0.150,0.496,-0.160,0.073,-0.010,-0.011,-0.158,0.347,-0.143,-0.006,0.069,0.582,-0.886,1.576,0.876,-1.195,0.087,0.460,0.115,0.219,-0.468,0.236,-0.304,0.113,-0.074,0.013,-0.031,-0.388,-0.531,-0.146,-1.698,3.833,1.353,2.890,-0.398,0.392,-0.545,-0.063,-2.930,-2.520
0.208,-0.978,0.000,0.000,0.000,-0.068,0.022,-0.174,0.540,-0.117,0.031,-0.010,-0.004,-0.157,0.348,-0.147,-0.001,-0.623,0.605,-0.566,0.795,1.537,10.669,-0.163,0.451,0.191,-0.148,-0.082,0.249,-0.111,-0.110,-0.226,0.012,-0.035,-0.393,-0.810,-0.390,-1.103,3.042,1.551,-1.992,-0.695,0.257,-0.816,-0.212,-5.000,-3.247
0.000,-1.000,0.000,0.000,0.000,-0.072,-0.021,-0.203,0.593,-0.106,-0.043,-0.014,-0.001,-0.158,0.343,-0.145,0.004,-0.473,-1.416,-0.617,0.672,-0.314,1.446,-0.284,0.227,0.094,-0.478,0.230,0.286,-0.061,0.127,-0.157,0.010,-0.034,-0.398,-0.601,-0.965,-1.227,3.369,2.058,-4.840,-0.966,0.122,-1.006,-0.306,-5.000,-3.069
-0.208,-0.978,0.000,0.000,0.000,-0.074,-0.062,-0.224,0.653,-0.089,-0.213,-0.017,0.006,-0.156,0.334,-0.139,0.009,-0.144,-1.786,-0.295,1.558,2.316,-12.912,-0.223,0.473,0.211,-0.578,0.358,0.258,-0.070,0.006,-0.247,0.010,-0.036,-0.403,-0.326,-1.013,-1.014,3.802,1.982,-5.000,-0.979,0.261,-0.884,-0.061,-5.000,-2.505
-0.407,-0.914,0.000,0.000,0.000,-0.075,-0.103,-0.239,0.726,-0.053,-0.358,-0.021,0.015,-0.154,0.326,-0.134,0.014,0.078,-2.410,-0.118,2.254,3.163,-19.383,-0.249,0.472,0.185,-0.433,0.295,0.259,-0.048,-0.066,-0.484,0.010,-0.036,-0.413,-0.176,-1.121,-1.022,4.277,1.591,-5.000,-1.060,0.196,-0.811,0.146,-5.000,-2.086
-0.588,-0.809,0.000,0.000,0.000,-0.076,-0.126,-0.242,0.773,-0.042,-0.496,-0.026,0.024,-0.155,0.321,-0.128,0.019,0.150,-1.621,-0.047,1.743,1.491,-16.207,-0.269,0.402,-0.098,-0.197,0.238,0.241,0.010,-0.008,-0.485,0.010,-0.038,-0.422,-0.008,-0.897,-0.985,4.004,0.610,-5.000,-1.124,0.081,-0.825,0.307,-5.000,-1.537
-0.743,-0.669,0.000,0.000,0.000,-0.074,-0.115,-0.238,0.782,-0.067,-0.495,-0.031,0.033,-0.160,0.320,-0.124,0.026,0.379,0.412,0.021,0.571,-0.994,0.208,-0.151,0.296,-0.386,0.057,0.177,0.301,-0.074,0.080,-0.398,0.010,-0.037,-0.431,0.347,-0.198,-0.925,3.319,-0.639,-5.000,-1.203,-0.028,-0.807,0.513,-4.993,-0.791
-0.866,-0.500,0.000,0.000,0.000,-0.064,-0.089,-0.226,0.760,-0.119,-0.491,-0.035,0.037,-0.167,0.323,-0.122,0.032,0.674,1.149,0.311,-0.670,-2.786,0.216,-0.165,0.066,-0.397,0.281,0.005,0.296,-0.084,0.057,-0.185,0.008,-0.036,-0.436,0.433,0.186,-0.813,2.699,-1.581,-5.000,-1.381,-0.037,-0.686,0.614,-4.319,-1.059
-0.951,-0.309,0.000,0.000,0.000,-0.049,-0.068,-0.211,0.719,-0.176,-0.488,-0.040,0.037,-0.176,0.332,-0.125,0.037,0.901,0.912,0.556,-1.519,-2.838,0.167,-0.263,-0.018,-0.487,0.617,-0.189,0.278,-0.035,0.020,-0.026,0.007,-0.034,-0.438,0.510,0.147,-0.630,2.208,-1.798,-5.000,-1.391,0.085,-0.767,0.756,-2.902,-1.582
-0.995,-0.105,0.000,0.000,0.000,-0.029,-0.058,-0.193,0.667,-0.211,-0.486,-0.046,0.036,-0.182,0.346,-0.130,0.043,1.080,0.451,0.631,-1.959,-1.564,0.177,-0.274,-0.093,-0.326,0.803,-0.346,0.377,-0.035,-0.123,0.091,0.007,-0.035,-0.436,0.484,-0.010,-0.604,1.791,-1.508,-5.000,-1.215,0.182,-0.534,0.980,0.044,-1.972
-0.995,0.105,0.000,0.000,0.000,-0.010,-0.047,-0.170,0.604,-0.265,-0.484,-0.052,0.036,-0.189,0.364,-0.138,0.049,0.863,0.408,0.784,-0.987,-6.079,0.133,-0.298,-0.048,-0.430,0.997,-0.423,0.365,-0.039,-0.204,0.043,0.006,-0.038,-0.435,0.315,-0.007,-0.365,1.191,-1.618,-5.000,-0.888,0.194,-0.747,1.028,1.212,-2.035
-0.951,0.309,0.000,0.000,0.000,0.004,-0.040,-0.143,0.520,-0.317,-0.483,-0.060,0.035,-0.201,0.382,-0.144,0.057,0.726,0.002,0.117,-0.810,-4.697,0.469,-0.299,-0.104,-0.908,1.110,-0.329,0.431,-0.007,-0.075,-0.012,0.006,-0.041,-0.434,0.175,-0.028,-0.207,0.475,-1.593,-5.000,-0.807,0.143,-1.040,0.965,1.743,-1.613
-0.866,0.500,0.000,0.000,0.000,-0.003,-0.038,-0.138,0.490,-0.326,-0.408,-0.067,0.034,-0.212,0.395,-0.147,0.067,-1.332,0.036,0.438,-0.747,0.829,10.862,-0.496,0.050,-0.096,0.264,-0.011,0.545,-0.112,-0.049,0.089,0.003,-0.038,-0.431,0.128,-0.172,-0.333,0.058,-1.790,-5.000,-0.413,0.123,-1.088,0.895,1.954,-0.643
-0.743,0.669,0.000,0.000,0.000,-0.030,-0.038,-0.111,0.428,-0.268,-0.068,-0.068,0.034,-0.210,0.389,-0.141,0.075,-0.838,0.106,1.137,-3.132,1.805,17.118,0.388,-0.038,-0.151,-0.402,0.443,0.329,-0.511,-0.044,-0.016,-0.003,-0.042,-0.432,0.334,-0.269,-0.286,-0.297,-1.272,-5.000,0.150,0.053,-0.983,0.876,0.520,2.049
-0.588,0.809,0.000,0.000,0.000,-0.022,-0.037,-0.111,0.416,-0.261,0.049,-0.053,0.035,-0.211,0.378,-0.131,0.080,0.655,0.153,-0.118,0.333,-0.200,0.276,0.660,0.127,0.302,-0.730,0.522,0.277,-1.018,0.024,-0.048,-0.022,-0.039,-0.432,0.673,-0.075,-0.072,-0.360,0.626,-2.202,0.089,0.078,-1.006,1.135,-0.808,4.987
-0.407,0.914,0.000,0.000,0.000,-0.016,-0.027,-0.117,0.418,-0.260,0.055,-0.049,0.039,-0.245,0.420,-0.130,0.265,0.263,0.511,0.027,-0.313,0.198,0.307,0.325,-0.368,-0.272,-1.986,0.616,12.700,-0.431,0.243,-0.605,-0.034,-0.038,-0.438,0.600,0.092,-0.498,-0.145,2.035,-1.810,0.027,0.226,-1.930,2.347,-0.618,5.000
-0.208,0.978,0.000,0.000,0.000,-0.016,-0.017,-0.117,0.408,-0.254,0.061,-0.045,0.036,-0.280,0.459,-0.125,0.444,0.069,0.407,0.361,-0.822,0.468,0.276,0.310,-0.308,-0.064,-2.033,0.778,17.379,-0.200,0.174,-0.548,-0.041,-0.036,-0.452,0.562,-0.125,-0.489,0.036,0.957,-1.111,0.144,0.160,-1.854,2.697,-0.504,5.000
-0.000,1.000,0.000,0.000,0.000,-0.016,-0.010,-0.114,0.394,-0.244,0.065,-0.036,0.032,-0.309,0.500,-0.119,0.463,0.099,0.273,0.385,-0.983,0.591,0.202,0.710,-0.261,0.142,-1.617,0.774,-2.700,-0.158,0.154,-0.362,-0.045,-0.035,-0.457,0.602,-0.094,-0.634,0.002,-0.800,-0.056,0.203,0.143,-1.725,2.877,-0.334,5.000
0.208,0.978,0.000,0.000,0.000,-0.018,-0.004,-0.108,0.375,-0.232,0.069,-0.027,0.032,-0.325,0.544,-0.113,0.459,-0.024,0.232,0.470,-1.085,0.636,0.168,0.619,-0.270,0.380,-0.174,0.674,0.577,-0.074,0.078,-0.291,-0.049,-0.035,-0.463,0.662,0.122,-0.646,-0.105,-1.559,0.478,0.072,0.149,-1.434,3.099,-0.244,5.000
0.407,0.914,0.000,0.000,0.000,-0.022,0.001,-0.101,0.357,-0.221,0.073,-0.021,0.035,-0.333,0.605,-0.143,0.468,-0.162,0.228,0.455,-1.006,0.597,0.176,0.406,-0.128,0.651,0.739,-1.222,0.561,0.042,0.054,-0.262,-0.049,-0.035,-0.468,0.567,0.181,-0.480,0.145,0.712,0.741,-0.076,0.174,-1.385,3.558,-1.130,5.000
0.588,0.809,0.000,0.000,0.000,-0.026,0.005,-0.096,0.342,-0.211,0.077,-0.015,0.033,-0.326,0.646,-0.176,0.469,-0.192,0.223,0.252,-0.721,0.471,0.195,0.336,-0.150,0.681,1.227,-1.452,0.047,-0.001,0.023,-0.209,-0.048,-0.037,-0.472,0.577,0.170,-0.410,0.306,2.656,1.571,-0.058,0.082,-1.161,3.339,-1.294,3.927
0.743,0.669,0.000,0.000,0.000,-0.030,0.011,-0.094,0.331,-0.203,0.081,-0.007,0.028,-0.311,0.668,-0.189,0.464,-0.208,0.330,-0.014,-0.427,0.342,0.188,0.340,-0.230,0.801,1.063,-0.437,-0.240,-0.021,0.068,-0.270,-0.052,-0.035,-0.475,0.518,0.315,-0.533,0.314,3.184,2.221,0.030,0.001,-0.930,3.132,-0.926,3.021
0.866,0.500,0.000,0.000,0.000,-0.035,0.016,-0.093,0.323,-0.197,0.086,-0.001,0.022,-0.284,0.673,-0.208,0.449,-0.286,0.260,-0.028,-0.297,0.255,0.220,0.226,-0.212,1.175,0.608,-0.898,-0.612,0.017,0.022,-0.240,-0.051,-0.035,-0.481,0.459,0.124,-0.388,0.351,4.279,2.357,0.059,-0.011,-0.708,2.849,-1.214,1.855
0.951,0.309,0.000,0.000,0.000,-0.041,0.020,-0.094,0.317,-0.192,0.091,0.004,0.011,-0.253,0.655,-0.239,0.378,-0.397,0.176,-0.200,-0.170,0.233,0.246,0.166,-0.521,1.127,-0.142,-1.674,-5.929,0.088,0.067,-0.180,-0.049,-0.034,-0.485,0.346,0.053,-0.378,0.358,5.000,1.388,0.079,-0.132,-0.593,2.333,-1.655,0.462
0.995,0.105,0.000,0.000,0.000,-0.050,0.024,-0.093,0.310,-0.186,0.096,0.007,0.001,-0.218,0.609,-0.255,0.297,-0.517,0.265,-0.002,-0.282,0.230,0.239,0.136,-0.593,1.093,-0.824,-0.771,-8.700,0.180,-0.043,-0.221,-0.046,-0.034,-0.490,0.309,0.086,-0.143,0.252,5.000,1.244,0.168,-0.172,-0.430,1.635,-1.394,0.019
0.995,-0.105,0.000,0.000,0.000,-0.059,0.030,-0.090,0.301,-0.181,0.100,0.012,-0.009,-0.179,0.542,-0.263,0.184,-0.531,0.329,-0.088,-0.238,0.231,0.238,0.245,-0.416,0.955,-1.068,-0.446,-9.429,0.192,-0.080,-0.264,-0.042,-0.034,-0.495,0.297,0.178,-0.312,0.107,5.000,0.819,0.309,-0.183,-0.110,0.999,-1.287,-1.009
0.951,-0.309,0.000,0.000,0.000,-0.071,0.039,-0.084,0.288,-0.174,0.105,0.018,-0.031,-0.138,0.471,-0.285,0.079,-0.832,0.625,0.085,-0.494,0.312,0.280,0.115,-0.595,0.552,-0.072,-1.121,-4.642,0.350,-0.174,-0.398,-0.035,-0.037,-0.501,-0.120,0.445,-0.200,-0.133,5.000,-0.183,0.506,-0.508,0.122,0.585,-1.678,-1.360
0.866,-0.500,0.000,0.000,0.000,-0.088,0.056,-0.078,0.274,-0.167,0.110,0.023,-0.044,-0.108,0.403,-0.294,-0.017,-1.024,1.046,-0.056,-0.478,0.287,0.295,0.020,0.266,-0.394,0.739,-0.354,1.347,0.494,-0.160,-0.743,-0.023,-0.037,-0.516,-0.279,0.639,-0.088,-0.007,5.000,1.113,0.516,-0.428,-0.045,0.279,-1.494,-1.954
0.743,-0.669,0.000,0.000,0.000,-0.089,0.059,-0.093,0.277,-0.138,0.107,0.023,-0.031,-0.077,0.307,-0.293,-0.140,0.318,0.312,0.418,-2.097,1.109,-12.424,0.372,-1.074,2.495,-7.290,-3.053,-15.100,0.245,0.404,-0.678,-0.014,-0.034,-0.531,-0.308,0.351,-0.724,1.167,3.334,4.889,0.287,-0.090,-0.080,-0.447,-2.981,-2.962
0.588,-0.809,0.000,0.000,0.000,-0.093,0.052,-0.152,0.370,-0.154,0.224,0.012,-0.013,-0.096,0.289,-0.159,-0.024,-0.576,0.862,-1.063,0.515,0.649,21.880,-0.616,0.596,-1.514,1.982,-0.956,0.868,0.115,0.525,-0.280,-0.010,-0.024,-0.541,-0.616,0.042,-1.732,3.344,-0.366,5.000,-0.229,0.196,-0.197,-0.702,-1.862,-3.951
0.407,-0.914,0.000,0.000,0.000,-0.085,0.034,-0.200,0.476,-0.134,0.209,0.011,-0.005,-0.113,0.315,-0.173,-0.012,-0.120,0.527,-0.344,1.115,0.315,-0.192,-0.190,0.494,-0.153,0.776,-0.503,0.576,-0.340,0.049,-0.271,-0.009,-0.022,-0.549,-1.043,-0.271,-1.595,4.104,1.498,4.576,-0.300,0.306,-0.602,-0.031,-2.319,-3.627
0.208,-0.978,0.000,0.000,0.000,-0.091,-0.002,-0.225,0.552,-0.075,0.127,0.005,0.001,-0.117,0.329,-0.181,-0.001,-1.118,-0.085,0.243,0.292,4.723,15.123,-0.574,0.474,0.077,0.418,-0.267,0.623,-0.098,-0.085,-0.177,-0.010,-0.026,-0.554,-1.155,-0.810,-1.247,3.785,1.645,-0.993,-0.672,0.297,-0.825,-0.442,-3.687,-4.767
-0.000,-1.000,0.000,0.000,0.000,-0.099,-0.071,-0.244,0.649,-0.072,-0.115,-0.005,0.005,-0.117,0.337,-0.186,0.010,-0.152,-3.437,-0.099,3.498,0.336,-17.447,-0.399,0.323,0.164,0.145,-0.087,0.535,0.116,-0.200,-0.048,-0.008,-0.031,-0.559,-0.897,-1.539,-0.938,4.534,1.817,-5.000,-1.154,0.165,-0.961,-0.358,-5.000,-3.914
-0.208,-0.978,0.000,0.000,0.000,-0.095,-0.124,-0.245,0.710,-0.076,-0.271,-0.009,0.014,-0.116,0.335,-0.183,0.019,0.280,-2.888,0.110,2.402,1.371,-16.159,-0.210,0.465,0.009,-0.129,0.172,0.413,-0.209,-0.128,-0.486,-0.010,-0.036,-0.567,-0.478,-1.471,-0.865,4.047,2.745,-5.000,-1.034,0.242,-0.870,0.044,-5.000,-2.867
-0.407,-0.914,0.000,0.000,0.000,-0.092,-0.181,-0.245,0.778,-0.057,-0.432,-0.016,0.024,-0.120,0.337,-0.181,0.028,0.116,-2.794,0.399,2.673,2.343,-11.588,-0.445,0.481,-0.253,0.086,0.105,0.463,-0.062,0.003,-0.476,-0.012,-0.037,-0.576,-0.095,-1.742,-0.790,4.409,0.741,-5.000,-1.475,0.165,-0.937,0.253,-4.563,-2.215
-0.588,-0.809,0.000,0.000,0.000,-0.087,-0.204,-0.234,0.834,-0.110,-0.462,-0.023,0.034,-0.127,0.341,-0.180,0.038,0.363,-1.079,0.593,2.477,-2.081,-0.861,-0.350,0.427,-0.387,0.255,0.040,0.517,-0.083,0.048,-0.483,-0.013,-0.037,-0.587,0.303,-1.157,-0.748,4.375,-1.246,-5.000,-1.449,0.088,-0.719,0.567,-5.000,-1.366
-0.743,-0.669,0.000,0.000,0.000,-0.073,-0.163,-0.224,0.838,-0.145,-0.472,-0.028,0.042,-0.139,0.348,-0.179,0.049,1.071,2.006,0.097,0.412,-1.994,-0.420,-0.174,0.195,-0.674,0.460,-0.006,0.548,-0.179,0.180,-0.366,-0.014,-0.033,-0.596,0.765,0.259,-0.955,3.427,-1.488,-5.000,-1.475,-0.082,-0.578,0.890,-3.706,-0.397
-0.866,-0.500,0.000,0.000,0.000,-0.048,-0.132,-0.215,0.812,-0.194,-0.479,-0.033,0.042,-0.150,0.359,-0.182,0.056,1.416,1.431,0.211,-0.931,-2.522,-0.170,-0.266,-0.057,-0.498,0.679,-0.257,0.398,-0.158,0.067,-0.006,-0.018,-0.031,-0.598,0.756,0.097,-0.896,2.836,-1.833,-5.000,-1.496,0.136,-0.470,0.958,-3.071,-1.327
-0.951,-0.309,0.000,0.000,0.000,-0.018,-0.106,-0.196,0.749,-0.248,-0.482,-0.040,0.042,-0.158,0.375,-0.189,0.065,1.621,1.149,0.597,-2.436,-2.726,-0.026,-0.378,-0.046,-0.469,0.984,-0.454,0.403,-0.066,-0.084,0.040,-0.020,-0.031,-0.598,0.902,0.078,-0.599,1.933,-2.100,-5.000,-1.442,0.243,-0.522,1.197,-0.142,-2.231
-0.995,-0.105,0.000,0.000,0.000,0.016,-0.087,-0.178,0.665,-0.292,-0.483,-0.049,0.040,-0.167,0.397,-0.199,0.074,1.797,0.864,0.485,-3.267,-2.099,0.086,-0.405,-0.158,-0.518,1.194,-0.582,0.558,-0.063,-0.127,0.137,-0.021,-0.033,-0.595,0.971,0.044,-0.552,1.224,-2.073,-5.000,-1.277,0.160,-0.610,1.311,2.109,-2.168
-0.995,0.105,0.000,0.000,0.000,0.040,-0.067,-0.167,0.589,-0.402,-0.489,-0.061,0.036,-0.182,0.422,-0.211,0.085,1.150,0.647,-0.580,-1.966,-3.904,0.130,-0.568,-0.335,-0.987,1.365,-0.575,0.609,0.095,-0.028,0.201,-0.020,-0.033,-0.592,0.537,0.108,-0.777,0.738,-1.495,-5.000,-0.969,0.199,-0.798,1.375,3.702,-2.686
-0.951,0.309,0.000,0.000,0.000,0.041,-0.054,-0.172,0.556,-0.333,-0.476,-0.076,0.031,-0.191,0.444,-0.222,0.099,-1.086,-0.031,-0.158,1.006,-0.952,3.366,-0.977,-0.177,-0.023,0.856,-0.519,0.776,0.076,-0.235,0.305,-0.022,-0.033,-0.585,0.410,-0.077,-0.692,0.466,-2.264,-5.000,-0.892,0.250,-0.771,1.342,4.794,-2.211
-0.866,0.500,0.000,0.000,0.000,0.004,-0.049,-0.151,0.527,-0.325,-0.176,-0.090,0.031,-0.188,0.448,-0.224,0.113,-2.102,0.350,1.535,-3.112,1.445,20.909,-0.461,0.016,0.022,-0.113,0.184,0.644,-0.063,-0.215,0.007,-0.020,-0.040,-0.582,0.319,-0.253,-0.392,0.018,-0.319,-5.000,0.012,0.043,-1.159,1.226,2.893,-0.643
-0.743,0.669,0.000,0.000,0.000,-0.005,-0.046,-0.136,0.491,-0.307,0.055,-0.082,0.031,-0.187,0.439,-0.216,0.121,0.693,0.132,-0.227,0.607,-0.470,0.137,0.704,0.138,0.290,-0.695,0.451,0.350,-1.099,0.171,0.066,-0.033,-0.039,-0.583,0.539,-0.090,-0.160,-0.290,0.497,-3.743,0.219,0.173,-0.759,1.201,-0.177,2.174
-0.588,0.809,0.000,0.000,0.000,0.005,-0.036,-0.137,0.497,-0.314,0.059,-0.070,0.033,-0.210,0.468,-0.200,0.193,0.522,0.574,0.382,-0.073,-0.186,0.185,0.882,-0.518,0.168,-1.911,-0.108,-3.237,-0.752,0.031,-0.648,-0.050,-0.040,-0.590,0.816,-0.048,-0.270,-0.315,4.598,-3.445,0.182,0.203,-1.635,2.392,-0.265,5.000
-0.407,0.914,0.000,0.000,0.000,0.009,-0.021,-0.133,0.493,-0.315,0.064,-0.061,0.038,-0.247,0.513,-0.192,0.402,0.228,0.639,0.585,-0.518,0.089,0.250,0.671,-0.259,-0.351,-1.405,0.642,14.121,-0.479,0.019,-0.822,-0.063,-0.042,-0.604,0.573,-0.055,-0.400,0.098,5.000,-2.319,0.214,0.258,-1.834,2.954,-0.763,5.000
-0.208,0.978,0.000,0.000,0.000,0.010,-0.011,-0.127,0.482,-0.310,0.069,-0.048,0.033,-0.284,0.554,-0.181,0.439,0.082,0.412,0.518,-0.843,0.383,0.282,0.826,-0.335,-0.435,-1.493,0.782,-2.316,-0.310,0.084,-0.546,-0.072,-0.044,-0.616,0.627,-0.161,-0.575,0.228,4.045,-1.799,0.185,0.107,-1.876,3.002,-0.586,5.000
-0.000,1.000,0.000,0.000,0.000,0.008,-0.004,-0.120,0.466,-0.300,0.075,-0.036,0.033,-0.311,0.584,-0.179,0.482,-0.062,0.198,0.419,-1.027,0.593,0.318,0.756,-0.258,-0.401,-0.566,0.189,0.616,-0.188,0.099,-0.319,-0.077,-0.044,-0.623,0.673,-0.054,-0.676,0.154,2.818,-0.110,0.174,0.170,-1.660,2.941,-0.676,5.000
0.208,0.978,0.000,0.000,0.000,0.002,0.000,-0.114,0.445,-0.288,0.082,-0.027,0.035,-0.334,0.633,-0.195,0.482,-0.297,0.160,0.438,-1.154,0.678,0.324,0.506,-0.104,-0.307,0.605,-0.643,0.107,0.006,0.106,-0.207,-0.079,-0.043,-0.627,0.546,0.094,-0.604,0.189,3.142,0.546,0.028,0.183,-1.655,3.445,-1.050,5.000
0.407,0.914,0.000,0.000,0.000,-0.005,0.004,-0.107,0.425,-0.275,0.088,-0.017,0.034,-0.346,0.678,-0.217,0.479,-0.325,0.182,0.331,-1.049,0.631,0.314,0.562,-0.077,-0.131,1.378,-0.913,-0.107,0.009,0.098,-0.175,-0.080,-0.043,-0.631,0.551,0.178,-0.575,0.289,3.776,1.634,0.109,0.139,-1.491,3.565,-1.202,4.418
0.588,0.809,0.000,0.000,0.000,-0.013,0.009,-0.101,0.406,-0.264,0.094,-0.006,0.033,-0.343,0.709,-0.243,0.470,-0.400,0.298,0.252,-0.865,0.513,0.316,0.568,-0.081,0.236,1.412,-1.180,-0.383,0.023,0.080,-0.249,-0.079,-0.043,-0.634,0.363,0.285,-0.489,0.420,4.265,2.034,0.177,0.092,-1.277,3.468,-1.410,3.142
0.743,0.669,0.000,0.000,0.000,-0.020,0.015,-0.096,0.390,-0.255,0.100,0.007,0.030,-0.326,0.723,-0.277,0.458,-0.405,0.306,0.155,-0.673,0.405,0.327,0.612,-0.067,0.813,0.920,-1.581,-0.541,0.013,0.058,-0.262,-0.078,-0.042,-0.640,0.412,0.240,-0.485,0.418,4.954,2.280,0.244,0.078,-0.952,3.224,-1.701,2.000
0.866,0.500,0.000,0.000,0.000,-0.029,0.021,-0.093,0.377,-0.247,0.108,0.020,0.022,-0.303,0.723,-0.300,0.389,-0.512,0.318,0.057,-0.576,0.358,0.361,0.599,-0.339,1.007,0.334,-0.992,-4.290,0.094,0.104,-0.284,-0.078,-0.039,-0.645,0.296,0.208,-0.415,0.390,5.000,1.749,0.321,-0.035,-0.833,2.951,-1.610,0.501
0.951,0.309,0.000,0.000,0.000,-0.043,0.028,-0.087,0.360,-0.239,0.116,0.030,0.006,-0.270,0.694,-0.322,0.292,-0.812,0.395,0.240,-0.792,0.431,0.426,0.366,-0.774,1.218,-0.601,-1.065,-7.071,0.302,0.037,-0.344,-0.072,-0.039,-0.651,0.075,0.226,-0.202,0.158,5.000,0.925,0.341,-0.247,-0.630,2.321,-1.780,-0.406
0.995,0.105,0.000,0.000,0.000,-0.060,0.038,-0.077,0.339,-0.229,0.124,0.037,-0.006,-0.234,0.642,-0.304,0.163,-0.966,0.592,0.389,-0.997,0.488,0.415,0.285,-0.569,1.213,-1.456,1.083,-8.183,0.446,-0.003,-0.533,-0.064,-0.040,-0.660,0.020,0.334,-0.097,-0.011,5.000,1.290,0.433,-0.214,-0.458,1.698,-0.891,-1.466
0.995,-0.105,0.000,0.000,0.000,-0.081,0.053,-0.062,0.314,-0.218,0.133,0.042,-0.032,-0.184,0.564,-0.317,0.059,-1.162,0.867,0.630,-1.146,0.480,0.451,0.063,-0.961,1.631,-1.809,-0.717,-4.009,0.558,-0.187,-0.686,-0.054,-0.040,-0.672,-0.048,0.643,0.001,-0.128,5.000,0.907,0.326,-0.607,0.109,0.920,-1.650,-1.668
0.951,-0.309,0.000,0.000,0.000,-0.097,0.076,-0.050,0.293,-0.211,0.139,0.056,-0.058,-0.145,0.492,-0.293,-0.076,-0.282,1.365,0.309,-0.649,0.161,0.175,1.182,-0.610,0.944,-1.346,1.379,-0.930,0.307,-0.101,-1.122,-0.041,-0.043,-0.691,-0.413,0.893,0.038,-0.158,5.000,2.040,0.644,-0.713,-0.021,0.680,-0.788,-2.503
0.866,-0.500,0.000,0.000,0.000,-0.096,0.099,-0.047,0.287,-0.210,0.143,0.071,-0.065,-0.116,0.415,-0.280,-0.003,0.114,0.957,0.210,-0.279,0.087,0.225,0.555,-1.286,2.218,-5.301,-2.682,5.319,-0.296,-0.104,-0.971,-0.042,-0.044,-0.717,-0.692,0.874,-0.160,0.647,4.785,4.390,0.508,-0.631,-0.084,-0.204,-1.844,-4.085
0.743,-0.669,0.000,0.000,0.000,-0.094,0.106,-0.083,0.335,-0.238,0.337,0.069,-0.052,-0.118,0.376,-0.181,0.231,0.096,0.767,-0.603,0.772,-0.103,-0.620,-0.808,1.233,0.129,-1.271,3.814,16.700,-0.468,0.618,-0.771,-0.049,-0.038,-0.734,-1.634,0.409,-0.693,2.613,3.850,5.000,0.467,-0.230,-0.616,-0.681,-1.486,-5.000
